mc 	mn 	mc_onset	mn_onset	timesig	staff	voice	label       	alt_label	globalkey	localkey	pedal	chord       	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones  	added_tones	root	bass_note
16 	15 	3/4     	3/4     	4/4    	5    	1    	V           	         	C        	vi      	     	V           	V      	    	       	       	            	       	         	M         	0                 	1                	1, 5, 2      	           	1   	1
17 	16 	0       	0       	4/4    	5    	1    	i\\         	         	C        	vi      	     	i           	i      	    	       	       	            	       	\\       	m         	0                 	1                	0, -3, 1     	           	0   	0
18 	17 	0       	0       	4/4    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
18 	17 	1/4     	1/4     	4/4    	5    	1    	iv          	         	C        	vi      	     	iv          	iv     	    	       	       	            	       	         	m         	0                 	1                	-1, -4, 0    	           	-1  	-1
18 	17 	1/2     	1/2     	4/4    	5    	1    	VII         	         	C        	vi      	     	VII         	VII    	    	       	       	            	       	         	M         	0                 	1                	-2, 2, -1    	           	-2  	-2
18 	17 	3/4     	3/4     	4/4    	5    	1    	III         	         	C        	vi      	     	III         	III    	    	       	       	            	       	         	M         	0                 	1                	-3, 1, -2    	           	-3  	-3
19 	18 	0       	0       	4/4    	5    	1    	VI          	         	C        	vi      	     	VI          	VI     	    	       	       	            	       	         	M         	0                 	1                	-4, 0, -3    	           	-4  	-4
19 	18 	1/4     	1/4     	4/4    	5    	1    	ii          	         	C        	vi      	     	ii          	ii     	    	       	       	            	       	         	m         	0                 	1                	2, -1, 3     	           	2   	2
19 	18 	1/2     	1/2     	4/4    	5    	1    	v           	         	C        	vi      	     	v           	v      	    	       	       	            	       	         	m         	0                 	1                	1, -2, 2     	           	1   	1
19 	18 	3/4     	3/4     	4/4    	5    	1    	I           	         	C        	vi      	     	I           	I      	    	       	       	            	       	         	M         	0                 	1                	0, 4, 1      	           	0   	0
20 	19 	0       	0       	4/4    	5    	1    	IV          	         	C        	vi      	     	IV          	IV     	    	       	       	            	       	         	M         	0                 	1                	-1, 3, 0     	           	-1  	-1
20 	19 	1/4     	1/4     	4/4    	5    	1    	VII         	         	C        	vi      	     	VII         	VII    	    	       	       	            	       	         	M         	0                 	1                	-2, 2, -1    	           	-2  	-2
20 	19 	1/2     	1/2     	4/4    	5    	1    	III         	         	C        	vi      	     	III         	III    	    	       	       	            	       	         	M         	0                 	1                	-3, 1, -2    	           	-3  	-3
20 	19 	3/4     	3/4     	4/4    	5    	1    	VI          	         	C        	vi      	     	VI          	VI     	    	       	       	            	       	         	M         	0                 	1                	-4, 0, -3    	           	-4  	-4
21 	20 	0       	0       	4/4    	5    	1    	bII         	         	C        	vi      	     	bII         	bII    	    	       	       	            	       	         	M         	0                 	1                	-5, -1, -4   	           	-5  	-5
21 	20 	1/4     	1/4     	4/4    	5    	1    	vo6         	         	C        	vi      	     	vo6         	v      	o   	6      	       	            	       	         	o         	0                 	1                	-2, -5, 1    	           	1   	-2
21 	20 	1/2     	1/2     	4/4    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
21 	20 	3/4     	3/4     	4/4    	5    	1    	iv          	         	C        	vi      	     	iv          	iv     	    	       	       	            	       	         	m         	0                 	1                	-1, -4, 0    	           	-1  	-1
22 	21 	0       	0       	4/4    	5    	1    	VII         	         	C        	vi      	     	VII         	VII    	    	       	       	            	       	         	M         	0                 	1                	-2, 2, -1    	           	-2  	-2
22 	21 	1/4     	1/4     	4/4    	5    	1    	III         	         	C        	vi      	     	III         	III    	    	       	       	            	       	         	M         	0                 	1                	-3, 1, -2    	           	-3  	-3
22 	21 	1/2     	1/2     	4/4    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
22 	21 	3/4     	3/4     	4/4    	5    	1    	IV          	         	C        	vi      	     	IV          	IV     	    	       	       	            	       	         	M         	0                 	1                	-1, 3, 0     	           	-1  	-1
23 	22 	0       	0       	4/4    	5    	1    	VII         	         	C        	vi      	     	VII         	VII    	    	       	       	            	       	         	M         	0                 	1                	-2, 2, -1    	           	-2  	-2
