mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	1/8	1/8	9/8	2	1	1/8		1/8	1	1	-1	65		3
1	1	1/8	1/8	9/8	2	1	1/8		1/8	1	1	-4	68		3
1	1	1/4	1/4	9/8	2	1	1/8		1/8	1	0	-1	65		4
1	1	1/4	1/4	9/8	2	1	1/8		1/8	1	0	-4	68		4
1	1	1/4	1/4	9/8	1	1	1/8		1/8	1	1	-1	77		0
1	1	1/4	1/4	9/8	1	1	1/8		1/8	1	1	-4	80		0
1	1	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-1	65		5
1	1	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-4	68		5
1	1	3/8	3/8	9/8	1	1	3/8		1/4	3/2	-1	-1	77		1
1	1	3/8	3/8	9/8	1	1	3/8		1/4	3/2	-1	-4	80		1
1	1	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1	-5	73		2
1	1	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1	-1	77		2
2	2	0	0	9/8	2	1	3/4		1/2	3/2	1	-6	66		10
2	2	0	0	9/8	2	1	3/4		1/2	3/2	1	3	69		10
2	2	0	0	9/8	1	1	1/8		1/8	1	-1	-5	73		6
2	2	0	0	9/8	1	1	1/8		1/8	1	-1	-1	77		6
2	2	1/8	1/8	9/8	1	1	1/8		1/8	1		0	72		7
2	2	1/8	1/8	9/8	1	1	1/8		1/8	1		-3	75		7
2	2	1/4	1/4	9/8	1	1	1/8		1/8	1		-5	73		8
2	2	1/4	1/4	9/8	1	1	1/8		1/8	1		-1	77		8
2	2	3/8	3/8	9/8	1	1	3/4		1/2	3/2	1	0	72		9
2	2	3/8	3/8	9/8	1	1	3/4		1/2	3/2	1	-3	75		9
2	2	3/4	3/4	9/8	2	1	3/8		1/4	3/2	-1	-6	66		11
2	2	3/4	3/4	9/8	2	1	3/8		1/4	3/2	-1	3	69		11
3	3	0	0	9/8	2	1	3/4		1/2	3/2	1	-1	65		20
3	3	0	0	9/8	2	1	3/4		1/2	3/2	1	-4	68		20
3	3	0	0	9/8	1	1	1/8		1/8	1	-1	0	72		12
3	3	0	0	9/8	1	1	1/8		1/8	1	-1	-3	75		12
3	3	1/8	1/8	9/8	1	1	1/8		1/8	1		-2	70		13
3	3	1/8	1/8	9/8	1	1	1/8		1/8	1		-5	73		13
3	3	1/4	1/4	9/8	1	1	1/8		1/8	1		0	72		14
3	3	1/4	1/4	9/8	1	1	1/8		1/8	1		-3	75		14
3	3	3/8	3/8	9/8	1	2	3/4		1/2	3/2	1	-2	70		19
3	3	3/8	3/8	9/8	1	1	3/16		1/8	3/2		-5	73		15
3	3	9/16	9/16	9/8	1	1	3/16		1/8	3/2	1	-1	77		16
3	3	3/4	3/4	9/8	2	1	3/8		1/4	3/2	-1	-1	65		21
3	3	3/4	3/4	9/8	2	1	3/8		1/4	3/2	-1	-4	68		21
3	3	3/4	3/4	9/8	1	1	3/16		1/8	3/2	-1	-1	77		17
3	3	15/16	15/16	9/8	1	1	3/16		1/8	3/2	1	-5	73		18
4	4	0	0	9/8	2	1	3/4		1/2	3/2	1	-3	63		26
4	4	0	0	9/8	2	1	3/4		1/2	3/2	1	-6	66		26
4	4	0	0	9/8	1	1	1/8		1/8	1	-1	-2	70		22
4	4	0	0	9/8	1	1	1/8		1/8	1	-1	-5	73		22
4	4	1/8	1/8	9/8	1	1	1/8		1/8	1		-4	68		23
4	4	1/8	1/8	9/8	1	1	1/8		1/8	1		0	72		23
4	4	1/4	1/4	9/8	1	1	1/8		1/8	1		-2	70		24
4	4	1/4	1/4	9/8	1	1	1/8		1/8	1		-5	73		24
4	4	3/8	3/8	9/8	1	1	3/4		1/2	3/2		-4	68		25
4	4	3/8	3/8	9/8	1	1	3/4		1/2	3/2	1	0	72		25
4	4	3/4	3/4	9/8	2	1	3/8		1/4	3/2	-1	-3	63		27
4	4	3/4	3/4	9/8	2	1	3/8		1/4	3/2	-1	-6	66		27
5	5	0	0	9/8	2	2	3/4		1/2	3/2		-5	61		41
5	5	0	0	9/8	2	1	3/4		1/2	3/2		-3	63		39
5	5	0	0	9/8	1	2	3/4		1/2	3/2		-6	66		37
5	5	0	0	9/8	1	1	1/8		1/8	1	-1	0	72		28
5	5	1/8	1/8	9/8	1	1	1/8		1/8	1		-2	70		29
5	5	1/4	1/4	9/8	1	1	1/8		1/8	1		0	72		30
5	5	3/8	3/8	9/8	1	1	1/8		1/8	1		-2	70		31
5	5	1/2	1/2	9/8	1	1	1/8		1/8	1		-3	75		32
5	5	5/8	5/8	9/8	1	1	1/8		1/8	1		-2	70		33
5	5	3/4	3/4	9/8	2	2	3/8		1/4	3/2		0	60		42
5	5	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-3	63		40
5	5	3/4	3/4	9/8	1	2	3/8		1/4	3/2		-6	66		38
5	5	3/4	3/4	9/8	1	1	1/8		1/8	1		-4	68		34
5	5	7/8	7/8	9/8	1	1	1/8		1/8	1		-2	70		35
5	5	1	1	9/8	1	1	1/8		1/8	1	1	-4	68		36
6	6	0	0	9/8	2	2	3/4		1/2	3/2		-2	58		52
6	6	0	0	9/8	2	1	3/4		1/2	3/2		-5	61		50
6	6	0	0	9/8	1	2	3/4		1/2	3/2		-3	63		48
6	6	0	0	9/8	1	1	1/8		1/8	1	-1	-4	68		43
6	6	1/8	1/8	9/8	1	1	1/8		1/8	1		-6	66		44
6	6	1/4	1/4	9/8	1	1	1/8		1/8	1		-4	68		45
6	6	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-6	66		46
6	6	3/4	3/4	9/8	2	2	3/8		1/4	3/2		3	57		53
6	6	3/4	3/4	9/8	2	1	3/8		1/4	3/2		0	60		51
6	6	3/4	3/4	9/8	1	2	3/8		1/4	3/2		-3	63		49
6	6	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1	-1	65		47
7	7	0	0	9/8	2	2	3/4		1/2	3/2		-4	56		67
7	7	0	0	9/8	2	1	3/4		1/2	3/2	1	-2	58		65
7	7	0	0	9/8	1	2	3/4		1/2	3/2	1	-5	61		63
7	7	0	0	9/8	1	1	1/8		1/8	1	-1	-1	65		54
7	7	1/8	1/8	9/8	1	1	1/8		1/8	1		-1	65		55
7	7	1/4	1/4	9/8	1	1	1/8		1/8	1		-6	66		56
7	7	3/8	3/8	9/8	1	1	1/8		1/8	1		-1	65		57
7	7	1/2	1/2	9/8	1	1	1/8		1/8	1		-2	70		58
7	7	5/8	5/8	9/8	1	1	1/8		1/8	1		-1	65		59
7	7	3/4	3/4	9/8	2	2	3/8		1/4	3/2		-6	54		68
7	7	3/4	3/4	9/8	2	1	3/8		1/4	3/2	-1	-2	58		66
7	7	3/4	3/4	9/8	1	2	3/8		1/4	3/2	-1	-5	61		64
7	7	3/4	3/4	9/8	1	1	1/8		1/8	1		-3	63		60
7	7	7/8	7/8	9/8	1	1	1/8		1/8	1		-1	65		61
7	7	1	1	9/8	1	1	1/8		1/8	1	1	-3	63		62
8	8	0	0	9/8	2	2	3/4		1/2	3/2		-1	53		78
8	8	0	0	9/8	2	1	3/4		1/2	3/2		-4	56		76
8	8	0	0	9/8	1	2	3/4		1/2	3/2		-2	58		74
8	8	0	0	9/8	1	1	1/8		1/8	1	-1	-3	63		69
8	8	1/8	1/8	9/8	1	1	1/8		1/8	1		-5	61		70
8	8	1/4	1/4	9/8	1	1	1/8		1/8	1		-3	63		71
8	8	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-5	61		72
8	8	3/4	3/4	9/8	2	2	3/16		1/8	3/2		-3	51		79
8	8	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-6	54		77
8	8	3/4	3/4	9/8	1	2	3/8		1/4	3/2		-4	56		75
8	8	3/4	3/4	9/8	1	1	3/8		1/4	3/2		0	60		73
8	8	15/16	15/16	9/8	2	2	3/16		1/8	3/2	1	-4	44		80
9	9	0	0	9/8	2	1	1/8		1/8	1		-5	37		83
9	9	0	0	9/8	2	1	1/8		1/8	1	-1	-4	44		83
9	9	1/8	1/8	9/8	2	1	1/8		1/8	1		-1	53		84
9	9	1/8	1/8	9/8	2	1	1/8		1/8	1		-4	56		84
9	9	1/4	1/4	9/8	2	1	1/8		1/8	1	1	-1	65		85
9	9	1/4	1/4	9/8	2	1	1/8		1/8	1	1	-4	68		85
9	9	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-1	65		86
9	9	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-4	68		86
9	9	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-1	77		81
9	9	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-4	80		81
9	9	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1	-5	73		82
9	9	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1	-1	77		82
10	10	0	0	9/8	2	2	3/4		1/2	3/2		-6	42		95
10	10	0	0	9/8	2	2	3/4		1/2	3/2		-5	49		95
10	10	0	0	9/8	1	1	1/8		1/8	1	-1	-5	73		87
10	10	0	0	9/8	1	1	1/8		1/8	1	-1	-1	77		87
10	10	1/8	1/8	9/8	2	1	1/4		1/4	1	1	-5	49		93
10	10	1/8	1/8	9/8	2	1	1/4		1/4	1	1	-6	54		93
10	10	1/8	1/8	9/8	2	1	1/4		1/4	1	1	-2	58		93
10	10	1/8	1/8	9/8	2	1	1/4		1/4	1	1	-5	61		93
10	10	1/8	1/8	9/8	1	2	1/4		1/4	1	1	-6	66		91
10	10	1/8	1/8	9/8	1	2	1/4		1/4	1	1	-2	70		91
10	10	1/8	1/8	9/8	1	1	1/8		1/8	1		-3	75		88
10	10	1/4	1/4	9/8	1	1	1/8		1/8	1		-1	77		89
10	10	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-5	49		94
10	10	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-6	54		94
10	10	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-2	58		94
10	10	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-5	61		94
10	10	3/8	3/8	9/8	1	2	3/4		1/2	3/2	-1	-6	66		92
10	10	3/8	3/8	9/8	1	2	3/4		1/2	3/2	-1	-2	70		92
10	10	3/8	3/8	9/8	1	1	3/4		1/2	3/2	1	-3	75		90
11	11	0	0	9/8	2	2	3/4		1/2	3/2		-1	41		107
11	11	0	0	9/8	2	2	3/4		1/2	3/2		-5	49		107
11	11	0	0	9/8	1	1	1/8		1/8	1	-1	-3	75		96
11	11	1/8	1/8	9/8	2	1	1/4		1/4	1		-1	53		104
11	11	1/8	1/8	9/8	2	1	1/4		1/4	1		-4	56		104
11	11	1/8	1/8	9/8	1	1	1/8		1/8	1		-5	61		97
11	11	1/8	1/8	9/8	1	2	1/4		1/4	1		-4	68		101
11	11	1/8	1/8	9/8	1	1	1/8		1/8	1		-5	73		97
11	11	1/4	1/4	9/8	1	1	1/8		1/8	1		-3	63		98
11	11	1/4	1/4	9/8	1	1	1/8		1/8	1		-3	75		98
11	11	3/8	3/8	9/8	2	1	3/8		1/4	3/2		-5	61		105
11	11	3/8	3/8	9/8	2	1	3/8		1/4	3/2		-1	65		105
11	11	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-4	68		99
11	11	3/8	3/8	9/8	1	2	3/8		1/4	3/2		-5	73		102
11	11	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-4	80		99
11	11	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-4	56		106
11	11	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-5	61		106
11	11	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-1	65		100
11	11	3/4	3/4	9/8	1	2	3/8		1/4	3/2		-5	73		103
11	11	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1	-1	77		100
12	12	0	0	9/8	2	2	3/4		1/2	3/2		-6	42		117
12	12	0	0	9/8	2	2	3/4		1/2	3/2		-5	49		117
12	12	0	0	9/8	1	1	1/8		1/8	1	-1	-1	77		108
12	12	1/8	1/8	9/8	2	1	1/4		1/4	1	1	-5	49		115
12	12	1/8	1/8	9/8	2	1	1/4		1/4	1	1	-6	54		115
12	12	1/8	1/8	9/8	2	1	1/4		1/4	1	1	-2	58		115
12	12	1/8	1/8	9/8	2	1	1/4		1/4	1	1	-5	61		115
12	12	1/8	1/8	9/8	1	2	1/4		1/4	1	1	-6	66		113
12	12	1/8	1/8	9/8	1	2	1/4		1/4	1	1	-2	70		113
12	12	1/8	1/8	9/8	1	1	1/8		1/8	1		-3	75		109
12	12	1/4	1/4	9/8	1	1	1/8		1/8	1		-1	77		110
12	12	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-5	49		116
12	12	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-6	54		116
12	12	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-2	58		116
12	12	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-5	61		116
12	12	3/8	3/8	9/8	1	2	3/4		1/2	3/2	-1	-6	66		114
12	12	3/8	3/8	9/8	1	2	3/4		1/2	3/2	-1	-2	70		114
12	12	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-3	75		111
12	12	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1	-5	73		112
13	13	0	0	9/8	2	2	3/4		1/2	3/2	1	-4	44		130
13	13	0	0	9/8	1	1	1/8		1/8	1	-1	-5	73		118
13	13	1/8	1/8	9/8	2	1	1/4		1/4	1		-1	53		127
13	13	1/8	1/8	9/8	2	1	1/4		1/4	1		-7	59		127
13	13	1/8	1/8	9/8	1	1	1/8		1/8	1		-5	61		119
13	13	1/8	1/8	9/8	1	2	1/4		1/4	1		-4	68		125
13	13	1/8	1/8	9/8	1	1	1/8		1/8	1		-5	73		119
13	13	1/4	1/4	9/8	1	1	1/8		1/8	1		-3	63		120
13	13	1/4	1/4	9/8	1	1	1/8		1/8	1		-3	75		120
13	13	3/8	3/8	9/8	2	1	3/8		1/4	3/2	1	-7	59		128
13	13	3/8	3/8	9/8	2	1	3/8		1/4	3/2	1	-5	61		128
13	13	3/8	3/8	9/8	2	1	3/8		1/4	3/2	1	-1	65		128
13	13	3/8	3/8	9/8	1	1	3/16		1/8	3/2		-2	70		121
13	13	3/8	3/8	9/8	1	2	3/4		1/2	3/2		-1	77		126
13	13	3/8	3/8	9/8	1	1	3/16		1/8	3/2		-2	82		121
13	13	9/16	9/16	9/8	1	1	3/16		1/8	3/2	1	-4	68		122
13	13	9/16	9/16	9/8	1	1	3/16		1/8	3/2	1	-4	80		122
13	13	3/4	3/4	9/8	2	2	3/8		1/4	3/2	-1	-4	44		131
13	13	3/4	3/4	9/8	2	1	1/8		1/8	1	-1	-7	59		129
13	13	3/4	3/4	9/8	2	1	1/8		1/8	1	-1	-5	61		129
13	13	3/4	3/4	9/8	2	1	1/8		1/8	1	-1	-1	65		129
13	13	3/4	3/4	9/8	1	1	3/16		1/8	3/2	-1	-4	68		123
13	13	3/4	3/4	9/8	1	1	3/16		1/8	3/2	-1	-4	80		123
13	13	15/16	15/16	9/8	1	1	3/16		1/8	3/2		-1	65		124
13	13	15/16	15/16	9/8	1	1	3/16		1/8	3/2	1	-1	77		124
14	14	0	0	9/8	2	3	3/4		1/2	3/2		-2	46		147
14	14	0	0	9/8	1	1	1/8		1/8	1	-1	-1	77		132
14	14	1/8	1/8	9/8	2	2	1/4		1/4	1	1	-1	53		145
14	14	1/8	1/8	9/8	2	2	1/4		1/4	1	1	-2	58		145
14	14	1/8	1/8	9/8	2	1	1/4		1/4	1	1	-3	63		141
14	14	1/8	1/8	9/8	1	2	1/4		1/4	1	1	-1	65		139
14	14	1/8	1/8	9/8	1	2	1/4		1/4	1	1	-2	70		139
14	14	1/8	1/8	9/8	1	1	1/8		1/8	1		-3	75		133
14	14	1/4	1/4	9/8	1	1	1/8		1/8	1		-1	77		134
14	14	3/8	3/8	9/8	2	2	3/4		1/2	3/2	-1	-1	53		146
14	14	3/8	3/8	9/8	2	2	3/4		1/2	3/2	-1	-2	58		146
14	14	3/8	3/8	9/8	2	1	3/16		1/8	3/2	-1	-3	63		142
14	14	3/8	3/8	9/8	1	2	3/4		1/2	3/2	-1	-1	65		140
14	14	3/8	3/8	9/8	1	2	3/4		1/2	3/2	-1	-2	70		140
14	14	3/8	3/8	9/8	1	1	3/16		1/8	3/2		-3	75		135
14	14	9/16	9/16	9/8	2	1	3/16		1/8	3/2	1	-5	61		143
14	14	9/16	9/16	9/8	1	1	3/16		1/8	3/2	1	-5	73		136
14	14	3/4	3/4	9/8	2	1	3/8		1/4	3/2	-1	-5	61		144
14	14	3/4	3/4	9/8	1	1	3/16		1/8	3/2	-1	-5	73		137
14	14	15/16	15/16	9/8	1	1	3/16		1/8	3/2		-2	70		138
15	15	0	0	9/8	2	2	3/4		1/2	3/2		-3	27		162
15	15	0	0	9/8	2	2	3/4		1/2	3/2		-3	39		162
15	15	3/16	3/16	9/8	2	1	3/16		1/8	3/2	1	-1	65		155
15	15	3/16	3/16	9/8	2	1	3/16		1/8	3/2	1	-6	66		155
15	15	3/16	3/16	9/8	2	1	3/16		1/8	3/2	1	-2	70		155
15	15	3/16	3/16	9/8	1	1	3/16		1/8	3/2	1	-1	77		148
15	15	3/16	3/16	9/8	1	1	3/16		1/8	3/2	1	-2	82		148
15	15	3/16	3/16	9/8	1	1	3/16		1/8	3/2	1	-1	89		148
15	15	3/8	3/8	9/8	2	1	1/8		1/8	1	-1	-1	65		156
15	15	3/8	3/8	9/8	2	1	1/8		1/8	1	-1	-6	66		156
15	15	3/8	3/8	9/8	2	1	1/8		1/8	1	-1	-2	70		156
15	15	3/8	3/8	9/8	1	1	1/8		1/8	1	-1	-1	77		149
15	15	3/8	3/8	9/8	1	1	1/8		1/8	1	-1	-2	82		149
15	15	3/8	3/8	9/8	1	1	1/8		1/8	1	-1	-1	89		149
15	15	1/2	1/2	9/8	2	1	1/8		1/8	1		-3	63		157
15	15	1/2	1/2	9/8	2	1	1/8		1/8	1		-6	66		157
15	15	1/2	1/2	9/8	2	1	1/8		1/8	1		-2	70		157
15	15	1/2	1/2	9/8	1	1	1/8		1/8	1		-3	75		150
15	15	1/2	1/2	9/8	1	1	1/8		1/8	1		-2	82		150
15	15	1/2	1/2	9/8	1	1	1/8		1/8	1		-3	87		150
15	15	5/8	5/8	9/8	2	1	1/8		1/8	1		-3	63		158
15	15	5/8	5/8	9/8	2	1	1/8		1/8	1		-6	66		158
15	15	5/8	5/8	9/8	2	1	1/8		1/8	1		-2	70		158
15	15	5/8	5/8	9/8	1	1	1/8		1/8	1		-3	75		151
15	15	5/8	5/8	9/8	1	1	1/8		1/8	1		-2	82		151
15	15	5/8	5/8	9/8	1	1	1/8		1/8	1		-3	87		151
15	15	3/4	3/4	9/8	2	1	1/8		1/8	1		-3	63		159
15	15	3/4	3/4	9/8	2	1	1/8		1/8	1		-6	66		159
15	15	3/4	3/4	9/8	2	1	1/8		1/8	1		-2	70		159
15	15	3/4	3/4	9/8	1	1	1/8		1/8	1		-3	75		152
15	15	3/4	3/4	9/8	1	1	1/8		1/8	1		-2	82		152
15	15	3/4	3/4	9/8	1	1	1/8		1/8	1		-3	87		152
15	15	7/8	7/8	9/8	2	1	1/8		1/8	1		-5	61		160
15	15	7/8	7/8	9/8	2	1	1/8		1/8	1		-6	66		160
15	15	7/8	7/8	9/8	2	1	1/8		1/8	1		-2	70		160
15	15	7/8	7/8	9/8	1	1	1/8		1/8	1		-5	73		153
15	15	7/8	7/8	9/8	1	1	1/8		1/8	1		-2	82		153
15	15	7/8	7/8	9/8	1	1	1/8		1/8	1		-5	85		153
15	15	1	1	9/8	2	1	1/8		1/8	1		-5	61		161
15	15	1	1	9/8	2	1	1/8		1/8	1		-6	66		161
15	15	1	1	9/8	2	1	1/8		1/8	1		-2	70		161
15	15	1	1	9/8	1	1	1/8		1/8	1		-5	73		154
15	15	1	1	9/8	1	1	1/8		1/8	1		-2	82		154
15	15	1	1	9/8	1	1	1/8		1/8	1		-5	85		154
16	16	0	0	9/8	2	1	1/8		1/8	1		-5	61		169
16	16	0	0	9/8	2	1	1/8		1/8	1		-6	66		169
16	16	0	0	9/8	2	1	1/8		1/8	1		-2	70		169
16	16	0	0	9/8	1	1	1/8		1/8	1		-5	73		163
16	16	0	0	9/8	1	1	1/8		1/8	1		-2	82		163
16	16	0	0	9/8	1	1	1/8		1/8	1		-5	85		163
16	16	1/8	1/8	9/8	2	1	1/8		1/8	1		0	60		170
16	16	1/8	1/8	9/8	2	1	1/8		1/8	1		-6	66		170
16	16	1/8	1/8	9/8	2	1	1/8		1/8	1		-2	70		170
16	16	1/8	1/8	9/8	1	1	1/8		1/8	1		0	72		164
16	16	1/8	1/8	9/8	1	1	1/8		1/8	1		-6	78		164
16	16	1/8	1/8	9/8	1	1	1/8		1/8	1		-2	82		164
16	16	1/8	1/8	9/8	1	1	1/8		1/8	1		0	84		164
16	16	1/4	1/4	9/8	2	1	1/8		1/8	1		0	60		171
16	16	1/4	1/4	9/8	2	1	1/8		1/8	1		-6	66		171
16	16	1/4	1/4	9/8	2	1	1/8		1/8	1		-2	70		171
16	16	1/4	1/4	9/8	1	1	1/8		1/8	1		0	72		165
16	16	1/4	1/4	9/8	1	1	1/8		1/8	1		-6	78		165
16	16	1/4	1/4	9/8	1	1	1/8		1/8	1		-2	82		165
16	16	1/4	1/4	9/8	1	1	1/8		1/8	1		0	84		165
16	16	3/8	3/8	9/8	2	1	3/16		1/8	3/2		0	60		172
16	16	3/8	3/8	9/8	2	1	3/16		1/8	3/2		-6	66		172
16	16	3/8	3/8	9/8	2	1	3/16		1/8	3/2		-2	70		172
16	16	3/8	3/8	9/8	1	1	3/16		1/8	3/2		0	72		166
16	16	3/8	3/8	9/8	1	1	3/16		1/8	3/2		-6	78		166
16	16	3/8	3/8	9/8	1	1	3/16		1/8	3/2		-2	82		166
16	16	3/8	3/8	9/8	1	1	3/16		1/8	3/2		0	84		166
16	16	9/16	9/16	9/8	2	1	3/16		1/8	3/2		-5	61		173
16	16	9/16	9/16	9/8	2	1	3/16		1/8	3/2		-6	66		173
16	16	9/16	9/16	9/8	2	1	3/16		1/8	3/2		-2	70		173
16	16	9/16	9/16	9/8	1	1	3/16		1/8	3/2		-5	73		167
16	16	9/16	9/16	9/8	1	1	3/16		1/8	3/2		-2	82		167
16	16	9/16	9/16	9/8	1	1	3/16		1/8	3/2		-5	85		167
16	16	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-2	58		174
16	16	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-5	61		174
16	16	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-6	66		174
16	16	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-2	70		168
16	16	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-6	78		168
16	16	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-2	82		168
17	17	0	0	9/8	2	2	3/4		1/2	3/2		-3	27		189
17	17	0	0	9/8	2	2	3/4		1/2	3/2		-3	39		189
17	17	0	0	9/8	2	2	3/4		1/2	3/2		-2	46		189
17	17	3/16	3/16	9/8	2	1	3/16		1/8	3/2	1	-1	65		182
17	17	3/16	3/16	9/8	2	1	3/16		1/8	3/2	1	-6	66		182
17	17	3/16	3/16	9/8	2	1	3/16		1/8	3/2	1	-2	70		182
17	17	3/16	3/16	9/8	1	1	3/16		1/8	3/2	1	-1	77		175
17	17	3/16	3/16	9/8	1	1	3/16		1/8	3/2	1	-2	82		175
17	17	3/16	3/16	9/8	1	1	3/16		1/8	3/2	1	-1	89		175
17	17	3/8	3/8	9/8	2	1	1/8		1/8	1	-1	-1	65		183
17	17	3/8	3/8	9/8	2	1	1/8		1/8	1	-1	-6	66		183
17	17	3/8	3/8	9/8	2	1	1/8		1/8	1	-1	-2	70		183
17	17	3/8	3/8	9/8	1	1	1/8		1/8	1	-1	-1	77		176
17	17	3/8	3/8	9/8	1	1	1/8		1/8	1	-1	-2	82		176
17	17	3/8	3/8	9/8	1	1	1/8		1/8	1	-1	-1	89		176
17	17	1/2	1/2	9/8	2	1	1/8		1/8	1		-6	66		184
17	17	1/2	1/2	9/8	2	1	1/8		1/8	1		-2	70		184
17	17	1/2	1/2	9/8	2	1	1/8		1/8	1		-3	75		184
17	17	1/2	1/2	9/8	1	1	1/8		1/8	1		-6	78		177
17	17	1/2	1/2	9/8	1	1	1/8		1/8	1		-2	82		177
17	17	1/2	1/2	9/8	1	1	1/8		1/8	1		-6	90		177
17	17	5/8	5/8	9/8	2	1	1/8		1/8	1		-1	65		185
17	17	5/8	5/8	9/8	2	1	1/8		1/8	1		-6	66		185
17	17	5/8	5/8	9/8	2	1	1/8		1/8	1		-2	70		185
17	17	5/8	5/8	9/8	1	1	1/8		1/8	1		-1	77		178
17	17	5/8	5/8	9/8	1	1	1/8		1/8	1		-2	82		178
17	17	5/8	5/8	9/8	1	1	1/8		1/8	1		-1	89		178
17	17	3/4	3/4	9/8	2	1	1/8		1/8	1		-3	63		186
17	17	3/4	3/4	9/8	2	1	1/8		1/8	1		-6	66		186
17	17	3/4	3/4	9/8	2	1	1/8		1/8	1		-2	70		186
17	17	3/4	3/4	9/8	1	1	1/8		1/8	1		-3	75		179
17	17	3/4	3/4	9/8	1	1	1/8		1/8	1		-2	82		179
17	17	3/4	3/4	9/8	1	1	1/8		1/8	1		-3	87		179
17	17	7/8	7/8	9/8	2	1	1/8		1/8	1		-1	65		187
17	17	7/8	7/8	9/8	2	1	1/8		1/8	1		-6	66		187
17	17	7/8	7/8	9/8	2	1	1/8		1/8	1		-2	70		187
17	17	7/8	7/8	9/8	1	1	1/8		1/8	1		-1	77		180
17	17	7/8	7/8	9/8	1	1	1/8		1/8	1		-2	82		180
17	17	7/8	7/8	9/8	1	1	1/8		1/8	1		-1	89		180
17	17	1	1	9/8	2	1	1/8		1/8	1		-3	63		188
17	17	1	1	9/8	2	1	1/8		1/8	1		-6	66		188
17	17	1	1	9/8	2	1	1/8		1/8	1		-2	70		188
17	17	1	1	9/8	1	1	1/8		1/8	1		-3	75		181
17	17	1	1	9/8	1	1	1/8		1/8	1		-2	82		181
17	17	1	1	9/8	1	1	1/8		1/8	1		-3	87		181
18	18	0	0	9/8	2	1	1/8		1/8	1		-5	61		197
18	18	0	0	9/8	2	1	1/8		1/8	1		-6	66		197
18	18	0	0	9/8	2	1	1/8		1/8	1		-2	70		197
18	18	0	0	9/8	1	1	1/8		1/8	1		-5	73		190
18	18	0	0	9/8	1	1	1/8		1/8	1		-2	82		190
18	18	0	0	9/8	1	1	1/8		1/8	1		-5	85		190
18	18	1/8	1/8	9/8	2	1	1/8		1/8	1		-3	63		198
18	18	1/8	1/8	9/8	2	1	1/8		1/8	1		-6	66		198
18	18	1/8	1/8	9/8	2	1	1/8		1/8	1		-2	70		198
18	18	1/8	1/8	9/8	1	1	1/8		1/8	1		-3	75		191
18	18	1/8	1/8	9/8	1	1	1/8		1/8	1		-2	82		191
18	18	1/8	1/8	9/8	1	1	1/8		1/8	1		-3	87		191
18	18	1/4	1/4	9/8	2	1	1/8		1/8	1		-5	61		199
18	18	1/4	1/4	9/8	2	1	1/8		1/8	1		-6	66		199
18	18	1/4	1/4	9/8	2	1	1/8		1/8	1		-2	70		199
18	18	1/4	1/4	9/8	1	1	1/8		1/8	1		-5	73		192
18	18	1/4	1/4	9/8	1	1	1/8		1/8	1		-2	82		192
18	18	1/4	1/4	9/8	1	1	1/8		1/8	1		-5	85		192
18	18	3/8	3/8	9/8	2	1	3/16		1/8	3/2		0	60		200
18	18	3/8	3/8	9/8	2	1	3/16		1/8	3/2		-6	66		200
