mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
94	94	0	0	3/4	2	1	3/4		1/2	3/2		2	62		1634
94	94	0	0	3/4	2	1	3/4		1/2	3/2		6	66		1634
94	94	0	0	3/4	2	1	3/4		1/2	3/2		3	69		1634
94	94	0	0	3/4	1	2	1/16		1/16	1		6	78		1622
94	94	0	0	3/4	1	2	1/16		1/16	1		3	81		1622
94	94	0	0	3/4	1	1	1/4		1/4	1	-1	2	86		1619
94	94	1/16	1/16	3/4	1	2	1/16		1/16	1		2	74		1623
94	94	1/8	1/8	3/4	1	2	1/16		1/16	1		6	78		1624
94	94	1/8	1/8	3/4	1	2	1/16		1/16	1		3	81		1624
94	94	3/16	3/16	3/4	1	2	1/16		1/16	1		2	74		1625
94	94	1/4	1/4	3/4	1	2	1/16		1/16	1		3	81		1626
94	94	1/4	1/4	3/4	1	2	1/16		1/16	1		2	86		1626
94	94	1/4	1/4	3/4	1	1	1/4		1/4	1		4	88		1620
94	94	5/16	5/16	3/4	1	2	1/16		1/16	1		4	76		1627
94	94	3/8	3/8	3/4	1	2	1/16		1/16	1		3	81		1628
94	94	3/8	3/8	3/4	1	2	1/16		1/16	1		2	86		1628
94	94	7/16	7/16	3/4	1	2	1/16		1/16	1		4	76		1629
94	94	1/2	1/2	3/4	1	2	1/16		1/16	1		3	81		1630
94	94	1/2	1/2	3/4	1	2	1/16		1/16	1		2	86		1630
94	94	1/2	1/2	3/4	1	1	1/4		1/4	1		6	90		1621
94	94	9/16	9/16	3/4	1	2	1/16		1/16	1		6	78		1631
94	94	5/8	5/8	3/4	1	2	1/16		1/16	1		3	81		1632
94	94	5/8	5/8	3/4	1	2	1/16		1/16	1		2	86		1632
94	94	11/16	11/16	3/4	1	2	1/16		1/16	1		6	78		1633
95	95	0	0	3/4	2	2	3/4		1/2	3/2		5	35		1652
95	95	0	0	3/4	2	2	3/4		1/2	3/2		5	47		1652
95	95	0	0	3/4	1	2	1/16		1/16	1		3	81		1636
95	95	0	0	3/4	1	2	1/16		1/16	1		2	86		1636
95	95	0	0	3/4	1	1	3/4		1/2	3/2	1	6	90		1635
95	95	1/16	1/16	3/4	1	2	1/16		1/16	1		6	78		1637
95	95	1/8	1/8	3/4	2	1	1/8		1/8	1		2	50		1648
95	95	1/8	1/8	3/4	2	1	1/8		1/8	1		6	54		1648
95	95	1/8	1/8	3/4	2	1	1/8		1/8	1		3	57		1648
95	95	1/8	1/8	3/4	1	2	1/16		1/16	1		3	81		1638
95	95	1/8	1/8	3/4	1	2	1/16		1/16	1		2	86		1638
95	95	3/16	3/16	3/4	1	2	1/16		1/16	1		6	78		1639
95	95	1/4	1/4	3/4	2	1	1/4		1/4	1		6	54		1649
95	95	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		1649
95	95	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		1649
95	95	1/4	1/4	3/4	1	2	1/16		1/16	1		3	81		1640
95	95	1/4	1/4	3/4	1	2	1/16		1/16	1		2	86		1640
95	95	5/16	5/16	3/4	1	2	1/16		1/16	1		6	78		1641
95	95	3/8	3/8	3/4	1	2	1/16		1/16	1		3	81		1642
95	95	3/8	3/8	3/4	1	2	1/16		1/16	1		2	86		1642
95	95	7/16	7/16	3/4	1	2	1/16		1/16	1		6	78		1643
95	95	1/2	1/2	3/4	2	1	1/8		1/8	1		3	57		1650
95	95	1/2	1/2	3/4	2	1	1/8		1/8	1		2	62		1650
95	95	1/2	1/2	3/4	2	1	1/8		1/8	1		6	66		1650
95	95	1/2	1/2	3/4	1	2	1/16		1/16	1		3	81		1644
95	95	1/2	1/2	3/4	1	2	1/16		1/16	1		2	86		1644
95	95	9/16	9/16	3/4	1	2	1/16		1/16	1		6	78		1645
95	95	5/8	5/8	3/4	2	1	1/8		1/8	1		2	62		1651
95	95	5/8	5/8	3/4	2	1	1/8		1/8	1		6	66		1651
95	95	5/8	5/8	3/4	2	1	1/8		1/8	1		3	69		1651
95	95	5/8	5/8	3/4	1	2	1/16		1/16	1		3	81		1646
95	95	5/8	5/8	3/4	1	2	1/16		1/16	1		2	86		1646
95	95	11/16	11/16	3/4	1	2	1/16		1/16	1		6	78		1647
96	96	0	0	3/4	2	1	1/4		1/4	1		2	62		1668
96	96	0	0	3/4	2	1	1/4		1/4	1		6	66		1668
96	96	0	0	3/4	2	1	1/4		1/4	1		3	69		1668
96	96	0	0	3/4	1	2	1/16		1/16	1		3	81		1656
96	96	0	0	3/4	1	2	1/16		1/16	1		2	86		1656
96	96	0	0	3/4	1	1	1/4		1/4	1	-1	6	90		1653
96	96	1/16	1/16	3/4	1	2	1/16		1/16	1		6	78		1657
96	96	1/8	1/8	3/4	1	2	1/16		1/16	1		3	81		1658
96	96	1/8	1/8	3/4	1	2	1/16		1/16	1		2	86		1658
96	96	3/16	3/16	3/4	1	2	1/16		1/16	1		6	78		1659
96	96	1/4	1/4	3/4	1	2	1/16		1/16	1		6	78		1660
96	96	1/4	1/4	3/4	1	2	1/16		1/16	1		3	81		1660
96	96	1/4	1/4	3/4	1	1	1/4		1/4	1		2	86		1654
96	96	5/16	5/16	3/4	1	2	1/16		1/16	1		2	74		1661
96	96	3/8	3/8	3/4	1	2	1/16		1/16	1		6	78		1662
96	96	3/8	3/8	3/4	1	2	1/16		1/16	1		3	81		1662
96	96	7/16	7/16	3/4	1	2	1/16		1/16	1		2	74		1663
96	96	1/2	1/2	3/4	2	1	1/8		1/8	1		5	59		1669
96	96	1/2	1/2	3/4	2	1	1/8		1/8	1		2	62		1669
96	96	1/2	1/2	3/4	2	1	1/8		1/8	1		6	66		1669
96	96	1/2	1/2	3/4	2	1	1/8		1/8	1		5	71		1669
96	96	1/2	1/2	3/4	1	2	1/16		1/16	1		5	83		1664
96	96	1/2	1/2	3/4	1	2	1/16		1/16	1		2	86		1664
96	96	1/2	1/2	3/4	1	1	1/4		1/4	1		6	90		1655
96	96	9/16	9/16	3/4	1	2	1/16		1/16	1		6	78		1665
96	96	5/8	5/8	3/4	1	2	1/16		1/16	1		5	83		1666
96	96	5/8	5/8	3/4	1	2	1/16		1/16	1		2	86		1666
96	96	11/16	11/16	3/4	1	2	1/16		1/16	1		6	78		1667
97	97	0	0	3/4	2	1	1/8		1/8	1		3	33		1676
97	97	0	0	3/4	2	1	1/8		1/8	1		4	40		1676
97	97	0	0	3/4	2	1	1/8		1/8	1		3	45		1676
97	97	0	0	3/4	1	1	1/8		1/8	1		3	81		1670
97	97	0	0	3/4	1	1	1/8		1/8	1		4	88		1670
97	97	0	0	3/4	1	1	1/8		1/8	1		3	93		1670
97	97	1/8	1/8	3/4	2	1	1/16		1/16	1		3	57		1677
97	97	1/8	1/8	3/4	2	1	1/16		1/16	1		0	60		1677
97	97	1/8	1/8	3/4	1	1	1/16		1/16	1		4	64		1671
97	97	1/8	1/8	3/4	1	1	1/16		1/16	1		3	69		1671
97	97	3/16	3/16	3/4	2	1	1/16		1/16	1		4	52		1678
97	97	3/16	3/16	3/4	2	1	1/16		1/16	1		5	59		1678
97	97	3/16	3/16	3/4	1	1	1/16		1/16	1		2	62		1672
97	97	1/4	1/4	3/4	2	1	1/8		1/8	1		3	57		1679
97	97	1/4	1/4	3/4	2	1	1/8		1/8	1		0	60		1679
97	97	1/4	1/4	3/4	1	1	1/8		1/8	1		4	64		1673
97	97	1/4	1/4	3/4	1	1	1/8		1/8	1		3	69		1673
97	97	3/8	3/8	3/4	2	1	1/8		1/8	1		3	57		1680
97	97	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		1680
97	97	3/8	3/8	3/4	1	1	1/8		1/8	1		4	64		1674
97	97	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69		1674
97	97	5/8	5/8	3/4	2	1	1/8		1/8	1		1	43		1681
97	97	5/8	5/8	3/4	2	1	1/8		1/8	1		2	50		1681
97	97	5/8	5/8	3/4	2	1	1/8		1/8	1		1	55		1681
97	97	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71		1675
97	97	5/8	5/8	3/4	1	1	1/8		1/8	1		1	79		1675
97	97	5/8	5/8	3/4	1	1	1/8		1/8	1		5	83		1675
98	98	0	0	3/4	2	1	1/8		1/8	1		0	36		1688
98	98	0	0	3/4	2	1	1/8		1/8	1		1	43		1688
98	98	0	0	3/4	2	1	1/8		1/8	1		0	48		1688
98	98	0	0	3/4	1	1	1/8		1/8	1		0	72		1682
98	98	0	0	3/4	1	1	1/8		1/8	1		1	79		1682
98	98	0	0	3/4	1	1	1/8		1/8	1		0	84		1682
98	98	1/8	1/8	3/4	2	1	1/16		1/16	1		0	60		1689
98	98	1/8	1/8	3/4	2	1	1/16		1/16	1		4	64		1689
98	98	1/8	1/8	3/4	1	1	1/16		1/16	1		1	67		1683
98	98	1/8	1/8	3/4	1	1	1/16		1/16	1		0	72		1683
98	98	3/16	3/16	3/4	2	1	1/16		1/16	1		1	55		1690
98	98	3/16	3/16	3/4	2	1	1/16		1/16	1		2	62		1690
98	98	3/16	3/16	3/4	1	1	1/16		1/16	1		-1	65		1684
98	98	1/4	1/4	3/4	2	1	1/8		1/8	1		0	60		1691
98	98	1/4	1/4	3/4	2	1	1/8		1/8	1		4	64		1691
98	98	1/4	1/4	3/4	1	1	1/8		1/8	1		1	67		1685
98	98	1/4	1/4	3/4	1	1	1/8		1/8	1		0	72		1685
98	98	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		1692
98	98	3/8	3/8	3/4	2	1	1/8		1/8	1		4	64		1692
98	98	3/8	3/8	3/4	1	1	1/8		1/8	1		1	67		1686
98	98	3/8	3/8	3/4	1	1	1/8		1/8	1		0	72		1686
98	98	5/8	5/8	3/4	2	1	1/8		1/8	1		1	43		1693
98	98	5/8	5/8	3/4	2	1	1/8		1/8	1		2	50		1693
98	98	5/8	5/8	3/4	2	1	1/8		1/8	1		1	55		1693
98	98	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71		1687
98	98	5/8	5/8	3/4	1	1	1/8		1/8	1		1	79		1687
98	98	5/8	5/8	3/4	1	1	1/8		1/8	1		5	83		1687
99	99	0	0	3/4	2	1	1/8		1/8	1		3	45		1700
99	99	0	0	3/4	2	1	1/8		1/8	1		4	52		1700
99	99	0	0	3/4	2	1	1/8		1/8	1		3	57		1700
99	99	0	0	3/4	1	1	1/8		1/8	1		3	69		1694
99	99	0	0	3/4	1	1	1/8		1/8	1		4	76		1694
99	99	0	0	3/4	1	1	1/8		1/8	1		3	81		1694
99	99	1/8	1/8	3/4	2	1	1/16		1/16	1		3	57		1701
99	99	1/8	1/8	3/4	2	1	1/16		1/16	1		0	60		1701
99	99	1/8	1/8	3/4	1	1	1/16		1/16	1		4	64		1695
99	99	1/8	1/8	3/4	1	1	1/16		1/16	1		3	69		1695
99	99	3/16	3/16	3/4	2	1	1/16		1/16	1		4	52		1702
99	99	3/16	3/16	3/4	2	1	1/16		1/16	1		5	59		1702
99	99	3/16	3/16	3/4	1	1	1/16		1/16	1		2	62		1696
99	99	1/4	1/4	3/4	2	1	1/8		1/8	1		3	57		1703
99	99	1/4	1/4	3/4	2	1	1/8		1/8	1		0	60		1703
99	99	1/4	1/4	3/4	1	1	1/8		1/8	1		4	64		1697
99	99	1/4	1/4	3/4	1	1	1/8		1/8	1		3	69		1697
99	99	3/8	3/8	3/4	2	1	1/8		1/8	1		3	57		1704
99	99	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		1704
99	99	3/8	3/8	3/4	1	1	1/8		1/8	1		4	64		1698
99	99	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69		1698
99	99	5/8	5/8	3/4	2	1	1/8		1/8	1		1	43		1705
99	99	5/8	5/8	3/4	2	1	1/8		1/8	1		2	50		1705
99	99	5/8	5/8	3/4	2	1	1/8		1/8	1		1	55		1705
99	99	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71		1699
99	99	5/8	5/8	3/4	1	1	1/8		1/8	1		1	79		1699
99	99	5/8	5/8	3/4	1	1	1/8		1/8	1		5	83		1699
100	100	0	0	3/4	2	1	1/8		1/8	1		0	36		1712
100	100	0	0	3/4	2	1	1/8		1/8	1		1	43		1712
100	100	0	0	3/4	2	1	1/8		1/8	1		0	48		1712
100	100	0	0	3/4	1	1	1/8		1/8	1		0	72		1706
100	100	0	0	3/4	1	1	1/8		1/8	1		1	79		1706
100	100	0	0	3/4	1	1	1/8		1/8	1		0	84		1706
100	100	1/8	1/8	3/4	2	1	1/16		1/16	1		0	60		1713
100	100	1/8	1/8	3/4	2	1	1/16		1/16	1		4	64		1713
100	100	1/8	1/8	3/4	1	1	1/16		1/16	1		1	67		1707
100	100	1/8	1/8	3/4	1	1	1/16		1/16	1		0	72		1707
100	100	3/16	3/16	3/4	2	1	1/16		1/16	1		1	55		1714
100	100	3/16	3/16	3/4	2	1	1/16		1/16	1		2	62		1714
100	100	3/16	3/16	3/4	1	1	1/16		1/16	1		-1	65		1708
100	100	1/4	1/4	3/4	2	1	1/8		1/8	1		0	60		1715
100	100	1/4	1/4	3/4	2	1	1/8		1/8	1		4	64		1715
100	100	1/4	1/4	3/4	1	1	1/8		1/8	1		1	67		1709
100	100	1/4	1/4	3/4	1	1	1/8		1/8	1		0	72		1709
100	100	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		1716
100	100	3/8	3/8	3/4	2	1	1/8		1/8	1		4	64		1716
100	100	3/8	3/8	3/4	1	1	1/8		1/8	1		1	67		1710
100	100	3/8	3/8	3/4	1	1	1/8		1/8	1		0	72		1710
100	100	5/8	5/8	3/4	2	1	1/8		1/8	1		4	52		1717
100	100	5/8	5/8	3/4	2	1	1/8		1/8	1		5	59		1717
100	100	5/8	5/8	3/4	2	1	1/8		1/8	1		4	64		1717
100	100	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71		1711
100	100	5/8	5/8	3/4	1	1	1/8		1/8	1		1	79		1711
100	100	5/8	5/8	3/4	1	1	1/8		1/8	1		5	83		1711
101	101	0	0	3/4	2	1	1/8		1/8	1		4	52		1719
101	101	0	0	3/4	2	1	1/8		1/8	1		5	59		1719
101	101	0	0	3/4	2	1	1/8		1/8	1		4	64		1719
101	101	0	0	3/4	1	1	1/8		1/8	1		5	71		1718
101	101	0	0	3/4	1	1	1/8		1/8	1		1	79		1718
101	101	0	0	3/4	1	1	1/8		1/8	1		5	83		1718
101	101	1/4	1/4	3/4	2	1	1/8		1/8	1		4	40		1720
101	101	1/2	1/2	3/4	2	1	1/8		1/8	1		4	52		1721
102	102	0	0	3/4	1	1	1/4		1/4	1	1	4	64		1722
102	102	1/4	1/4	3/4	2	1	1/8		1/8	1		0	36		1747
102	102	1/4	1/4	3/4	1	1	1/48		1/32	2/3	-1	4	64		1723
102	102	13/48	13/48	3/4	1	1	1/48		1/32	2/3		-1	65		1724
102	102	7/24	7/24	3/4	1	1	1/48		1/32	2/3		1	67		1725
102	102	5/16	5/16	3/4	1	1	1/48		1/32	2/3		3	69		1726
102	102	1/3	1/3	3/4	1	1	1/48		1/32	2/3		5	71		1727
102	102	17/48	17/48	3/4	1	1	1/48		1/32	2/3		0	72		1728
102	102	3/8	3/8	3/4	1	1	1/48		1/32	2/3		2	74		1729
102	102	19/48	19/48	3/4	1	1	1/48		1/32	2/3		4	76		1730
102	102	5/12	5/12	3/4	1	1	1/48		1/32	2/3		-1	77		1731
102	102	7/16	7/16	3/4	1	1	1/48		1/32	2/3		1	79		1732
102	102	11/24	11/24	3/4	1	1	1/48		1/32	2/3		3	81		1733
102	102	23/48	23/48	3/4	1	1	1/48		1/32	2/3		5	83		1734
102	102	1/2	1/2	3/4	2	1	1/8		1/8	1		5	35		1748
102	102	1/2	1/2	3/4	1	1	1/48		1/32	2/3		0	72		1735
102	102	25/48	25/48	3/4	1	1	1/48		1/32	2/3		2	74		1736
102	102	13/24	13/24	3/4	1	1	1/48		1/32	2/3		4	76		1737
102	102	9/16	9/16	3/4	1	1	1/48		1/32	2/3		-1	77		1738
102	102	7/12	7/12	3/4	1	1	1/48		1/32	2/3		1	79		1739
102	102	29/48	29/48	3/4	1	1	1/48		1/32	2/3		3	81		1740
102	102	5/8	5/8	3/4	1	1	1/48		1/32	2/3		5	83		1741
102	102	31/48	31/48	3/4	1	1	1/48		1/32	2/3		0	84		1742
102	102	2/3	2/3	3/4	1	1	1/48		1/32	2/3		2	86		1743
102	102	11/16	11/16	3/4	1	1	1/48		1/32	2/3		4	88		1744
102	102	17/24	17/24	3/4	1	1	1/48		1/32	2/3		-1	89		1745
102	102	35/48	35/48	3/4	1	1	1/48		1/32	2/3		1	91		1746
103	103	0	0	3/4	2	1	1/8		1/8	1		3	33		1750
103	103	0	0	3/4	1	1	1/8		1/8	1		3	93		1749
104	104	0	0	3/4	2	1	1/8		1/8	1		3	33		1752
104	104	0	0	3/4	2	1	1/8		1/8	1		3	45		1752
104	104	0	0	3/4	1	1	1/8		1/8	1		3	57		1751
